Anon Period;TGL Biz Desc;TGL Business Unit;TGL Business Segment;TGL Business Subsegment;Orders cons. (anon);Revenue cons. (anon)
38;SSI;SSI037;SSI03781;SSI0378170;52217066;60499131
39;SSI;SSI037;SSI03781;SSI0378170;86374215;61690697
40;SSI;SSI037;SSI03781;SSI0378170;128044343;58973285
41;SSI;SSI037;SSI03781;SSI0378170;94550386;64790295
42;SSI;SSI037;SSI03781;SSI0378170;86675618;85744977
1;SSI;SSI037;SSI03781;SSI0378180;50125648;49714768
2;SSI;SSI037;SSI03781;SSI0378180;61087585;54678061
3;SSI;SSI037;SSI03781;SSI0378180;58236045;48450476
4;SSI;SSI037;SSI03781;SSI0378180;52351223;48711295
5;SSI;SSI037;SSI03781;SSI0378180;51347486;48750518
6;SSI;SSI037;SSI03781;SSI0378180;71434896;58457050
7;SSI;SSI037;SSI03781;SSI0378180;58909159;52829717
8;SSI;SSI037;SSI03781;SSI0378180;59877391;55981031
9;SSI;SSI037;SSI03781;SSI0378180;56426950;52534062
10;SSI;SSI037;SSI03781;SSI0378180;62180957;50119824
11;SSI;SSI037;SSI03781;SSI0378180;50562173;58973767
12;SSI;SSI037;SSI03781;SSI0378180;56125747;60847181
13;SSI;SSI037;SSI03781;SSI0378180;52135954;48839923
14;SSI;SSI037;SSI03781;SSI0378180;63039405;65092085
15;SSI;SSI037;SSI03781;SSI0378180;50308075;45139345
16;SSI;SSI037;SSI03781;SSI0378180;50339216;56503982
17;SSI;SSI037;SSI03781;SSI0378180;51118003;50535238
18;SSI;SSI037;SSI03781;SSI0378180;85980630;59139322
19;SSI;SSI037;SSI03781;SSI0378180;51144338;49548230
20;SSI;SSI037;SSI03781;SSI0378180;53824950;57860503
21;SSI;SSI037;SSI03781;SSI0378180;67301480;61636925
22;SSI;SSI037;SSI03781;SSI0378180;46721953;56940620
23;SSI;SSI037;SSI03781;SSI0378180;86866092;59504864
24;SSI;SSI037;SSI03781;SSI0378180;56764638;56292746
25;SSI;SSI037;SSI03781;SSI0378180;82441278;53986354
26;SSI;SSI037;SSI03781;SSI0378180;66597340;64348470
27;SSI;SSI037;SSI03781;SSI0378180;68689866;52675361
28;SSI;SSI037;SSI03781;SSI0378180;64640766;63285898
29;SSI;SSI037;SSI03781;SSI0378180;73766842;60960539
30;SSI;SSI037;SSI03781;SSI0378180;84173111;68807597
31;SSI;SSI037;SSI03781;SSI0378180;110333535;67044287
32;SSI;SSI037;SSI03781;SSI0378180;72958767;66447159
33;SSI;SSI037;SSI03781;SSI0378180;77633917;67660212
34;SSI;SSI037;SSI03781;SSI0378180;73104601;71568144
35;SSI;SSI037;SSI03781;SSI0378180;68932417;77039407
36;SSI;SSI037;SSI03781;SSI0378180;85068518;77739206
37;SSI;SSI037;SSI03781;SSI0378180;95751466;67534597
38;SSI;SSI037;SSI03781;SSI0378180;110121047;84136994
39;SSI;SSI037;SSI03781;SSI0378180;101885289;61580231
40;SSI;SSI037;SSI03781;SSI0378180;92710943;79787465
41;SSI;SSI037;SSI03781;SSI0378180;91832656;73684252
42;SSI;SSI037;SSI03781;SSI0378180;122219680;85343287
1;SSI;SSI037;SSI03781;SSI0378185;61027347;51292453
2;SSI;SSI037;SSI03781;SSI0378185;67219356;52835122
3;SSI;SSI037;SSI03781;SSI0378185;90692565;57932643
4;SSI;SSI037;SSI03781;SSI0378185;50932659;56058691
5;SSI;SSI037;SSI03781;SSI0378185;47842997;57161989
6;SSI;SSI037;SSI03781;SSI0378185;69595529;63482821
7;SSI;SSI037;SSI03781;SSI0378185;64353566;55785715
8;SSI;SSI037;SSI03781;SSI0378185;57422468;68228850
9;SSI;SSI037;SSI03781;SSI0378185;97453885;71094083
10;SSI;SSI037;SSI03781;SSI0378185;79342704;76554902
11;SSI;SSI037;SSI03781;SSI0378185;66205281;79873692
12;SSI;SSI037;SSI03781;SSI0378185;63918955;74937561
13;SSI;SSI037;SSI03781;SSI0378185;69382379;61629460
14;SSI;SSI037;SSI03781;SSI0378185;78043123;70588508
15;SSI;SSI037;SSI03781;SSI0378185;-34017475;-12010755
16;SSI;SSI037;SSI03781;SSI0378185;44214389;39373855
17;SSI;SSI037;SSI03781;SSI0378185;50514867;44412476
18;SSI;SSI037;SSI03781;SSI0378185;36446031;46366063
19;SSI;SSI037;SSI03781;SSI0378185;29587028;43447183
20;SSI;SSI037;SSI03781;SSI0378185;33250450;40607818
21;SSI;SSI037;SSI03781;SSI0378185;41342455;52433857
22;SSI;SSI037;SSI03781;SSI0378185;43157268;46179129
23;SSI;SSI037;SSI03781;SSI0378185;40517742;49090133
24;SSI;SSI037;SSI03781;SSI0378185;40358020;43864908
25;SSI;SSI037;SSI03781;SSI0378185;43589496;44070771
26;SSI;SSI037;SSI03781;SSI0378185;52851567;46034981
27;SSI;SSI037;SSI03781;SSI0378185;51557426;40193062
28;SSI;SSI037;SSI03781;SSI0378185;37885575;44497481
29;SSI;SSI037;SSI03781;SSI0378185;36207764;47188078
30;SSI;SSI037;SSI03781;SSI0378185;38806512;47351549
31;SSI;SSI037;SSI03781;SSI0378185;41228381;43481974
32;SSI;SSI037;SSI03781;SSI0378185;43358868;47827071
33;SSI;SSI037;SSI03781;SSI0378185;42560670;46039874
34;SSI;SSI037;SSI03781;SSI0378185;44711891;48101613
35;SSI;SSI037;SSI03781;SSI0378185;47534264;45575134
36;SSI;SSI037;SSI03781;SSI0378185;43772926;45306203
37;SSI;SSI037;SSI03781;SSI0378185;51761927;44426146
38;SSI;SSI037;SSI03781;SSI0378185;47197121;50340952
39;SSI;SSI037;SSI03781;SSI0378185;55495529;44220892
40;SSI;SSI037;SSI03781;SSI0378185;50239229;52329200
41;SSI;SSI037;SSI03781;SSI0378185;42853364;51489496
42;SSI;SSI037;SSI03781;SSI0378185;45102501;51363283
1;SSI;SSI037;SSI03781;SSI0378199;685687;832133
2;SSI;SSI037;SSI03781;SSI0378199;889775;909536
3;SSI;SSI037;SSI03781;SSI0378199;423138;858835
4;SSI;SSI037;SSI03781;SSI0378199;678426;616185
5;SSI;SSI037;SSI03781;SSI0378199;389544;469709
6;SSI;SSI037;SSI03781;SSI0378199;970641;576130
7;SSI;SSI037;SSI03781;SSI0378199;814953;537625
8;SSI;SSI037;SSI03781;SSI0378199;508178;477724
9;SSI;SSI037;SSI03781;SSI0378199;662448;755117
10;SSI;SSI037;SSI03781;SSI0378199;350261;881897
11;SSI;SSI037;SSI03781;SSI0378199;688421;365934
12;SSI;SSI037;SSI03781;SSI0378199;1883583;728979
13;SSI;SSI037;SSI03781;SSI0378199;413452;635685
14;SSI;SSI037;SSI03781;SSI0378199;2135900;1930177
15;SSI;SSI037;SSI03781;SSI0378199;239831;1503188
16;SSI;SSI037;SSI03781;SSI0378199;2272125;1328670
17;SSI;SSI037;SSI03781;SSI0378199;1609071;1499965
18;SSI;SSI037;SSI03781;SSI0378199;1560473;1321043
19;SSI;SSI037;SSI03781;SSI0378199;1310062;1531304
20;SSI;SSI037;SSI03781;SSI0378199;2309567;1507331
21;SSI;SSI037;SSI03781;SSI0378199;1187879;1462401
22;SSI;SSI037;SSI03781;SSI0378199;1456723;1672767
23;SSI;SSI037;SSI03781;SSI0378199;1293179;1775571
24;SSI;SSI037;SSI03781;SSI0378199;1863753;1937729
25;SSI;SSI037;SSI03781;SSI0378199;1340223;1429918
26;SSI;SSI037;SSI03781;SSI0378199;1164638;1013276
27;SSI;SSI037;SSI03781;SSI0378199;1080234;2459202
28;SSI;SSI037;SSI03781;SSI0378199;2248948;1983094
29;SSI;SSI037;SSI03781;SSI0378199;2062908;1706737
30;SSI;SSI037;SSI03781;SSI0378199;1122484;1491249
31;SSI;SSI037;SSI03781;SSI0378199;2867731;2618077
32;SSI;SSI037;SSI03781;SSI0378199;1792968;2255360
33;SSI;SSI037;SSI03781;SSI0378199;4419142;4167199
34;SSI;SSI037;SSI03781;SSI0378199;2452157;2031204
35;SSI;SSI037;SSI03781;SSI0378199;1270187;1860068
36;SSI;SSI037;SSI03781;SSI0378199;2517035;2250188
37;SSI;SSI037;SSI03781;SSI0378199;6350394;1466387
38;SSI;SSI037;SSI03781;SSI0378199;-2834090;2443189
39;SSI;SSI037;SSI03781;SSI0378199;-4001845;2542324
40;SSI;SSI037;SSI03781;SSI0378199;1852397;1277092
41;SSI;SSI037;SSI03781;SSI0378199;1772900;2241560
42;SSI;SSI037;SSI03781;SSI0378199;1373662;2155603
9;SSI;SSI037;SSI03782;SSI03782;-303;0
1;SSI;SSI037;SSI03782;SSI0378210;46458666;37128900
2;SSI;SSI037;SSI03782;SSI0378210;58589798;52876684
3;SSI;SSI037;SSI03782;SSI0378210;109012000;77392874
4;SSI;SSI037;SSI03782;SSI0378210;51687389;46402678
5;SSI;SSI037;SSI03782;SSI0378210;69503730;52008984
6;SSI;SSI037;SSI03782;SSI0378210;119015801;88185666
7;SSI;SSI037;SSI03782;SSI0378210;79306770;53774780
8;SSI;SSI037;SSI03782;SSI0378210;80370122;58496636
9;SSI;SSI037;SSI03782;SSI0378210;145037425;73614750
10;SSI;SSI037;SSI03782;SSI0378210;95581117;44734790
11;SSI;SSI037;SSI03782;SSI0378210;84882105;61116798
12;SSI;SSI037;SSI03782;SSI0378210;87948249;110607591
13;SSI;SSI037;SSI03782;SSI0378210;76865951;40323756
14;SSI;SSI037;SSI03782;SSI0378210;86548366;54346507
15;SSI;SSI037;SSI03782;SSI0378210;167057637;87190759
16;SSI;SSI037;SSI03782;SSI0378210;99722848;55664685
17;SSI;SSI037;SSI03782;SSI0378210;119453361;56792853
18;SSI;SSI037;SSI03782;SSI0378210;142836637;114512445
19;SSI;SSI037;SSI03782;SSI0378210;61183386;59422492
20;SSI;SSI037;SSI03782;SSI0378210;142889499;57827371
21;SSI;SSI037;SSI03782;SSI0378210;83490609;92424293
22;SSI;SSI037;SSI03782;SSI0378210;84735147;57967124
23;SSI;SSI037;SSI03782;SSI0378210;76710080;74665177
24;SSI;SSI037;SSI03782;SSI0378210;46469188;130615424
25;SSI;SSI037;SSI03782;SSI0378210;84303299;53184337
26;SSI;SSI037;SSI03782;SSI0378210;89982570;80072699
27;SSI;SSI037;SSI03782;SSI0378210;159519889;104582288
28;SSI;SSI037;SSI03782;SSI0378210;70470104;65341596
29;SSI;SSI037;SSI03782;SSI0378210;71126340;85412950
30;SSI;SSI037;SSI03782;SSI0378210;134375569;107419583
31;SSI;SSI037;SSI03782;SSI0378210;62114370;68874050
32;SSI;SSI037;SSI03782;SSI0378210;100431254;78465776
33;SSI;SSI037;SSI03782;SSI0378210;127732359;120223139
34;SSI;SSI037;SSI03782;SSI0378210;88651161;86597124
35;SSI;SSI037;SSI03782;SSI0378210;81891642;95550567
36;SSI;SSI037;SSI03782;SSI0378210;137019196;126865473
37;SSI;SSI037;SSI03782;SSI0378210;118632162;58551553
38;SSI;SSI037;SSI03782;SSI0378210;121331517;69737408
39;SSI;SSI037;SSI03782;SSI0378210;116077366;92656319
40;SSI;SSI037;SSI03782;SSI0378210;70194208;79832479
41;SSI;SSI037;SSI03782;SSI0378210;73293803;88950827
42;SSI;SSI037;SSI03782;SSI0378210;139504862;122203562
1;SSI;SSI037;SSI03782;SSI0378215;39333833;24262593
2;SSI;SSI037;SSI03782;SSI0378215;31673028;32711599
3;SSI;SSI037;SSI03782;SSI0378215;32778273;29193156
4;SSI;SSI037;SSI03782;SSI0378215;28157531;25549598
5;SSI;SSI037;SSI03782;SSI0378215;15381961;20386955
6;SSI;SSI037;SSI03782;SSI0378215;39142320;22431118
7;SSI;SSI037;SSI03782;SSI0378215;20682740;16472369
8;SSI;SSI037;SSI03782;SSI0378215;32914910;26944391
9;SSI;SSI037;SSI03782;SSI0378215;55718815;45909260
10;SSI;SSI037;SSI03782;SSI0378215;28618018;40026059
11;SSI;SSI037;SSI03782;SSI0378215;30869129;35280421
12;SSI;SSI037;SSI03782;SSI0378215;30003550;43159900
13;SSI;SSI037;SSI03782;SSI0378215;3293197;1991717
14;SSI;SSI037;SSI03782;SSI0378215;3416804;5038212
15;SSI;SSI037;SSI03782;SSI0378215;3215735;3008385
16;SSI;SSI037;SSI03782;SSI0378215;4680567;3527291
17;SSI;SSI037;SSI03782;SSI0378215;6825617;2382547
18;SSI;SSI037;SSI03782;SSI0378215;7007485;6803163
19;SSI;SSI037;SSI03782;SSI0378215;7406801;4722801
20;SSI;SSI037;SSI03782;SSI0378215;8652895;4966477
21;SSI;SSI037;SSI03782;SSI0378215;3610801;6115328
22;SSI;SSI037;SSI03782;SSI0378215;6475778;5757380
23;SSI;SSI037;SSI03782;SSI0378215;4393530;7671016
24;SSI;SSI037;SSI03782;SSI0378215;5124752;6351709
25;SSI;SSI037;SSI03782;SSI0378215;3344025;4612300
26;SSI;SSI037;SSI03782;SSI0378215;8652256;6022845
27;SSI;SSI037;SSI03782;SSI0378215;7057994;5936364
28;SSI;SSI037;SSI03782;SSI0378215;4044836;4464552
29;SSI;SSI037;SSI03782;SSI0378215;3248141;3368182
30;SSI;SSI037;SSI03782;SSI0378215;4555890;9020442
31;SSI;SSI037;SSI03782;SSI0378215;10747198;5262619
32;SSI;SSI037;SSI03782;SSI0378215;4193685;4468377
33;SSI;SSI037;SSI03782;SSI0378215;2881271;4604301
34;SSI;SSI037;SSI03782;SSI0378215;3672534;5199665
35;SSI;SSI037;SSI03782;SSI0378215;3770738;5035974
36;SSI;SSI037;SSI03782;SSI0378215;4081921;4923389
37;SSI;SSI037;SSI03782;SSI0378215;4612728;4442519
38;SSI;SSI037;SSI03782;SSI0378215;6899483;3867667
39;SSI;SSI037;SSI03782;SSI0378215;5483197;3839303
40;SSI;SSI037;SSI03782;SSI0378215;5348198;2461728
41;SSI;SSI037;SSI03782;SSI0378215;5633989;1931601
42;SSI;SSI037;SSI03782;SSI0378215;3875740;10622911
13;SSI;SSI037;SSI03782;SSI0378218;21113023;21996646
14;SSI;SSI037;SSI03782;SSI0378218;42446039;29517804
15;SSI;SSI037;SSI03782;SSI0378218;37236268;33526016
16;SSI;SSI037;SSI03782;SSI0378218;34931495;22352172
17;SSI;SSI037;SSI03782;SSI0378218;23589798;26341294
18;SSI;SSI037;SSI03782;SSI0378218;56820181;40241459
19;SSI;SSI037;SSI03782;SSI0378218;29941920;34063487
20;SSI;SSI037;SSI03782;SSI0378218;29142441;35569550
21;SSI;SSI037;SSI03782;SSI0378218;29673303;33621689
22;SSI;SSI037;SSI03782;SSI0378218;27158703;27115154
23;SSI;SSI037;SSI03782;SSI0378218;37605588;34098947
24;SSI;SSI037;SSI03782;SSI0378218;29025617;43042209
25;SSI;SSI037;SSI03782;SSI0378218;31450247;25049680
26;SSI;SSI037;SSI03782;SSI0378218;37498756;34300592
27;SSI;SSI037;SSI03782;SSI0378218;35436101;32924549
28;SSI;SSI037;SSI03782;SSI0378218;34250364;38298723
29;SSI;SSI037;SSI03782;SSI0378218;22047955;22397294
30;SSI;SSI037;SSI03782;SSI0378218;42690610;32361605
31;SSI;SSI037;SSI03782;SSI0378218;33072739;36460128
32;SSI;SSI037;SSI03782;SSI0378218;24044172;31645267
33;SSI;SSI037;SSI03782;SSI0378218;29490632;32682793
34;SSI;SSI037;SSI03782;SSI0378218;34274932;35476471
35;SSI;SSI037;SSI03782;SSI0378218;28231275;34647231
36;SSI;SSI037;SSI03782;SSI0378218;33464377;39620226
37;SSI;SSI037;SSI03782;SSI0378218;39181361;23970600
38;SSI;SSI037;SSI03782;SSI0378218;37363440;33285951
39;SSI;SSI037;SSI03782;SSI0378218;37125287;22917937
40;SSI;SSI037;SSI03782;SSI0378218;24050338;29471174
41;SSI;SSI037;SSI03782;SSI0378218;30526702;31779178
42;SSI;SSI037;SSI03782;SSI0378218;39601276;38200367
1;SSI;SSI037;SSI03782;SSI0378220;4479776;234684
2;SSI;SSI037;SSI03782;SSI0378220;3191685;4515762
3;SSI;SSI037;SSI03782;SSI0378220;3457081;5914466
4;SSI;SSI037;SSI03782;SSI0378220;2679138;2456084
5;SSI;SSI037;SSI03782;SSI0378220;6606309;1761879
6;SSI;SSI037;SSI03782;SSI0378220;8469543;3522829
7;SSI;SSI037;SSI03782;SSI0378220;5931555;1714712
8;SSI;SSI037;SSI03782;SSI0378220;5760474;1390393
9;SSI;SSI037;SSI03782;SSI0378220;5585286;4664842
10;SSI;SSI037;SSI03782;SSI0378220;4623830;4243706
11;SSI;SSI037;SSI03782;SSI0378220;9356775;3681196
12;SSI;SSI037;SSI03782;SSI0378220;776849;7226978
13;SSI;SSI037;SSI03782;SSI0378220;5793189;998461
14;SSI;SSI037;SSI03782;SSI0378220;7976784;3576739
15;SSI;SSI037;SSI03782;SSI0378220;1676612;6279486
16;SSI;SSI037;SSI03782;SSI0378220;1934870;1899435
17;SSI;SSI037;SSI03782;SSI0378220;11905071;782413
18;SSI;SSI037;SSI03782;SSI0378220;5522849;9092869
19;SSI;SSI037;SSI03782;SSI0378220;3497146;7441841
20;SSI;SSI037;SSI03782;SSI0378220;8350251;5737513
21;SSI;SSI037;SSI03782;SSI0378220;6643557;10102603
22;SSI;SSI037;SSI03782;SSI0378220;1401641;7249834
23;SSI;SSI037;SSI03782;SSI0378220;4189754;8109370
24;SSI;SSI037;SSI03782;SSI0378220;10729698;4514831
25;SSI;SSI037;SSI03782;SSI0378220;2926709;1376961
26;SSI;SSI037;SSI03782;SSI0378220;1671274;6069064
27;SSI;SSI037;SSI03782;SSI0378220;12640545;4551027
28;SSI;SSI037;SSI03782;SSI0378220;10985260;3597121
29;SSI;SSI037;SSI03782;SSI0378220;6267851;1841600
30;SSI;SSI037;SSI03782;SSI0378220;4313896;8983885
31;SSI;SSI037;SSI03782;SSI0378220;2201139;2995311
32;SSI;SSI037;SSI03782;SSI0378220;4075696;8038804
33;SSI;SSI037;SSI03782;SSI0378220;4281900;8634006
34;SSI;SSI037;SSI03782;SSI0378220;9872441;788704
35;SSI;SSI037;SSI03782;SSI0378220;1461582;8036753
36;SSI;SSI037;SSI03782;SSI0378220;3363958;9829485
37;SSI;SSI037;SSI03782;SSI0378220;4200609;784339
38;SSI;SSI037;SSI03782;SSI0378220;5483129;3923813
39;SSI;SSI037;SSI03782;SSI0378220;9498640;11856348
40;SSI;SSI037;SSI03782;SSI0378220;3824287;1861435
41;SSI;SSI037;SSI03782;SSI0378220;2761926;4015411
42;SSI;SSI037;SSI03782;SSI0378220;4636571;6808119
1;SSI;SSI037;SSI03782;SSI0378230;32138365;14073028
2;SSI;SSI037;SSI03782;SSI0378230;22118510;9889881
3;SSI;SSI037;SSI03782;SSI0378230;22211996;18851848
4;SSI;SSI037;SSI03782;SSI0378230;22221241;16073065
5;SSI;SSI037;SSI03782;SSI0378230;22028887;15163864
6;SSI;SSI037;SSI03782;SSI0378230;27439153;19370549
7;SSI;SSI037;SSI03782;SSI0378230;29255306;17526885
8;SSI;SSI037;SSI03782;SSI0378230;44559865;18781518
9;SSI;SSI037;SSI03782;SSI0378230;45068648;24147058
10;SSI;SSI037;SSI03782;SSI0378230;23638464;23317830
11;SSI;SSI037;SSI03782;SSI0378230;29535060;28666062
12;SSI;SSI037;SSI03782;SSI0378230;30337688;28835762
13;SSI;SSI037;SSI03782;SSI0378230;25079098;18257263
14;SSI;SSI037;SSI03782;SSI0378230;31781982;19191606
15;SSI;SSI037;SSI03782;SSI0378230;27079118;23747324
16;SSI;SSI037;SSI03782;SSI0378230;24106094;22260065
17;SSI;SSI037;SSI03782;SSI0378230;22977449;26044221
18;SSI;SSI037;SSI03782;SSI0378230;22423770;27408276
19;SSI;SSI037;SSI03782;SSI0378230;35941177;15707560
20;SSI;SSI037;SSI03782;SSI0378230;35216248;27254030
21;SSI;SSI037;SSI03782;SSI0378230;24127324;29743037
22;SSI;SSI037;SSI03782;SSI0378230;22154209;25406957
23;SSI;SSI037;SSI03782;SSI0378230;27067109;31044527
24;SSI;SSI037;SSI03782;SSI0378230;18099539;29860492
25;SSI;SSI037;SSI03782;SSI0378230;42684784;22703448
26;SSI;SSI037;SSI03782;SSI0378230;20104111;22436684
27;SSI;SSI037;SSI03782;SSI0378230;40863426;18190245
28;SSI;SSI037;SSI03782;SSI0378230;28062185;26346398
29;SSI;SSI037;SSI03782;SSI0378230;29689734;25021297
30;SSI;SSI037;SSI03782;SSI0378230;20932451;28227599
31;SSI;SSI037;SSI03782;SSI0378230;28869137;27492571
32;SSI;SSI037;SSI03782;SSI0378230;27108568;25862366
33;SSI;SSI037;SSI03782;SSI0378230;32065511;27622255
34;SSI;SSI037;SSI03782;SSI0378230;17347015;29328190
35;SSI;SSI037;SSI03782;SSI0378230;22739787;31703450
36;SSI;SSI037;SSI03782;SSI0378230;25335736;29482176
37;SSI;SSI037;SSI03782;SSI0378230;23239962;27652587
38;SSI;SSI037;SSI03782;SSI0378230;35026551;29994052
39;SSI;SSI037;SSI03782;SSI0378230;29164578;27487987
40;SSI;SSI037;SSI03782;SSI0378230;20696642;25264532
41;SSI;SSI037;SSI03782;SSI0378230;41730317;31183605
42;SSI;SSI037;SSI03782;SSI0378230;27561607;29074940
1;SSI;SSI037;SSI03782;SSI0378240;29150015;22146185
2;SSI;SSI037;SSI03782;SSI0378240;90753361;44869400
3;SSI;SSI037;SSI03782;SSI0378240;183647077;59428895
4;SSI;SSI037;SSI03782;SSI0378240;62215329;27880293
5;SSI;SSI037;SSI03782;SSI0378240;34941770;43048820
6;SSI;SSI037;SSI03782;SSI0378240;131348438;81289482
7;SSI;SSI037;SSI03782;SSI0378240;94465424;37724024
8;SSI;SSI037;SSI03782;SSI0378240;86586239;52576797
9;SSI;SSI037;SSI03782;SSI0378240;96791461;98892237
10;SSI;SSI037;SSI03782;SSI0378240;49111315;56970009
11;SSI;SSI037;SSI03782;SSI0378240;30806108;83042007
12;SSI;SSI037;SSI03782;SSI0378240;152852377;144772955
13;SSI;SSI037;SSI03782;SSI0378240;51427552;42497093
14;SSI;SSI037;SSI03782;SSI0378240;145857474;49873957
15;SSI;SSI037;SSI03782;SSI0378240;248884595;98812289
16;SSI;SSI037;SSI03782;SSI0378240;74736781;38464131
17;SSI;SSI037;SSI03782;SSI0378240;33315507;66114900
18;SSI;SSI037;SSI03782;SSI0378240;249148329;106087169
19;SSI;SSI037;SSI03782;SSI0378240;189262703;35591882
20;SSI;SSI037;SSI03782;SSI0378240;186622407;82057994
21;SSI;SSI037;SSI03782;SSI0378240;141493878;75214823
22;SSI;SSI037;SSI03782;SSI0378240;149102185;97679093
23;SSI;SSI037;SSI03782;SSI0378240;236732461;102698286
24;SSI;SSI037;SSI03782;SSI0378240;263569339;129103509
25;SSI;SSI037;SSI03782;SSI0378240;74587401;58515575
26;SSI;SSI037;SSI03782;SSI0378240;224469510;99162896
27;SSI;SSI037;SSI03782;SSI0378240;261840307;99423577
28;SSI;SSI037;SSI03782;SSI0378240;84214449;100961780
29;SSI;SSI037;SSI03782;SSI0378240;163343900;109395865
30;SSI;SSI037;SSI03782;SSI0378240;320072852;128512508
31;SSI;SSI037;SSI03782;SSI0378240;151365860;114825449
32;SSI;SSI037;SSI03782;SSI0378240;270796458;138455203
33;SSI;SSI037;SSI03782;SSI0378240;334026916;190010877
34;SSI;SSI037;SSI03782;SSI0378240;231282343;138096887
35;SSI;SSI037;SSI03782;SSI0378240;158829018;168397022
36;SSI;SSI037;SSI03782;SSI0378240;437200310;213363798
37;SSI;SSI037;SSI03782;SSI0378240;81992238;95262687
38;SSI;SSI037;SSI03782;SSI0378240;113567004;148686379
39;SSI;SSI037;SSI03782;SSI0378240;321102650;212486420
40;SSI;SSI037;SSI03782;SSI0378240;158518758;135330463
41;SSI;SSI037;SSI03782;SSI0378240;111908144;156332661
42;SSI;SSI037;SSI03782;SSI0378240;333422276;200649835
1;SSI;SSI037;SSI03782;SSI0378250;69558061;30136309
2;SSI;SSI037;SSI03782;SSI0378250;46152265;35720578
3;SSI;SSI037;SSI03782;SSI0378250;39549054;47851965
4;SSI;SSI037;SSI03782;SSI0378250;55105779;29552264
5;SSI;SSI037;SSI03782;SSI0378250;81675607;27686331
6;SSI;SSI037;SSI03782;SSI0378250;67046772;48528939
7;SSI;SSI037;SSI03782;SSI0378250;68277518;30021799
8;SSI;SSI037;SSI03782;SSI0378250;61336493;33273807
9;SSI;SSI037;SSI03782;SSI0378250;86231940;55076379
10;SSI;SSI037;SSI03782;SSI0378250;60251221;27972487
11;SSI;SSI037;SSI03782;SSI0378250;44931390;44356822
12;SSI;SSI037;SSI03782;SSI0378250;59473746;70195093
13;SSI;SSI037;SSI03782;SSI0378250;62419328;23440956
14;SSI;SSI037;SSI03782;SSI0378250;58432948;63102474
15;SSI;SSI037;SSI03782;SSI0378250;109832214;63018240
16;SSI;SSI037;SSI03782;SSI0378250;43280327;43939524
17;SSI;SSI037;SSI03782;SSI0378250;68021449;49119638
18;SSI;SSI037;SSI03782;SSI0378250;74506194;76842886
19;SSI;SSI037;SSI03782;SSI0378250;73877777;34319918
20;SSI;SSI037;SSI03782;SSI0378250;53762900;49336997
21;SSI;SSI037;SSI03782;SSI0378250;137241170;67175783
22;SSI;SSI037;SSI03782;SSI0378250;144350603;37433953
23;SSI;SSI037;SSI03782;SSI0378250;47976091;65193575
24;SSI;SSI037;SSI03782;SSI0378250;124209116;65258347
25;SSI;SSI037;SSI03782;SSI0378250;35045915;37957560
26;SSI;SSI037;SSI03782;SSI0378250;52779514;42639731
27;SSI;SSI037;SSI03782;SSI0378250;71867177;71402339
28;SSI;SSI037;SSI03782;SSI0378250;72307230;58759186
29;SSI;SSI037;SSI03782;SSI0378250;37788392;40294625
30;SSI;SSI037;SSI03782;SSI0378250;79958366;73523929
31;SSI;SSI037;SSI03782;SSI0378250;84915311;54138797
32;SSI;SSI037;SSI03782;SSI0378250;55763053;71459781
33;SSI;SSI037;SSI03782;SSI0378250;239000599;82900614
34;SSI;SSI037;SSI03782;SSI0378250;-56101878;94781093
35;SSI;SSI037;SSI03782;SSI0378250;65748961;89566831
36;SSI;SSI037;SSI03782;SSI0378250;91297400;105777965
37;SSI;SSI037;SSI03782;SSI0378250;55854919;46654523
38;SSI;SSI037;SSI03782;SSI0378250;67616060;64645098
39;SSI;SSI037;SSI03782;SSI0378250;88362270;65678060
40;SSI;SSI037;SSI03782;SSI0378250;61198382;65333496
41;SSI;SSI037;SSI03782;SSI0378250;48092098;57599034
42;SSI;SSI037;SSI03782;SSI0378250;61752244;83433534
1;SSI;SSI037;SSI03782;SSI0378260;24779361;15320109
2;SSI;SSI037;SSI03782;SSI0378260;25185295;22018334
3;SSI;SSI037;SSI03782;SSI0378260;20423426;21368570
4;SSI;SSI037;SSI03782;SSI0378260;26929295;18697845
5;SSI;SSI037;SSI03782;SSI0378260;24603159;22263247
6;SSI;SSI037;SSI03782;SSI0378260;30062854;30061982
7;SSI;SSI037;SSI03782;SSI0378260;30982600;20539440
8;SSI;SSI037;SSI03782;SSI0378260;27443419;23567388
9;SSI;SSI037;SSI03782;SSI0378260;34019882;24748233
10;SSI;SSI037;SSI03782;SSI0378260;30685203;17268672
11;SSI;SSI037;SSI03782;SSI0378260;25457557;26922157
12;SSI;SSI037;SSI03782;SSI0378260;32246328;35977692
13;SSI;SSI037;SSI03782;SSI0378260;28497429;19034106
14;SSI;SSI037;SSI03782;SSI0378260;33252443;26317732
15;SSI;SSI037;SSI03782;SSI0378260;40092080;28336683
16;SSI;SSI037;SSI03782;SSI0378260;35542881;29803697
17;SSI;SSI037;SSI03782;SSI0378260;40043307;29621525
18;SSI;SSI037;SSI03782;SSI0378260;19750147;38261165
19;SSI;SSI037;SSI03782;SSI0378260;94542311;22890298
20;SSI;SSI037;SSI03782;SSI0378260;-45510216;30756852
21;SSI;SSI037;SSI03782;SSI0378260;38434860;37328813
22;SSI;SSI037;SSI03782;SSI0378260;11723861;22143420
